customer_id,signup_date,customer_segment,subscription_plan,monthly_value,contract_type,onboarding_completed,days_to_first_value,features_adopted,feature_adoption_rate,activation_trifecta,cs_touchpoints,days_since_login,support_tickets,months_as_customer,nps_score,payment_failures,referred_by_partner,churn_risk_score,churned
NC-00217,2024-03-24,Small Business,Starter,26.32,Monthly,1,2,6,0.5,1,1,11,0,17,8,0,0,24.2,0
NC-00218,2024-06-13,Mid-Market,Business,164.48,Monthly,1,6,3,0.25,1,1,13,1,6,4,0,0,35.6,0
NC-00219,2024-04-07,Mid-Market,Business,154.56,Monthly,0,15,3,0.25,0,1,42,0,3,0,0,0,83.0,1
NC-00220,2023-05-04,Enterprise,Enterprise,477.36,Annual,0,27,1,0.08,0,4,9,0,13,6,0,0,67.0,0
NC-00221,2023-09-11,Mid-Market,Growth,70.61,Monthly,0,21,2,0.17,1,0,37,1,2,1,0,0,66.6,1
NC-00222,2023-08-19,Mid-Market,Business,151.49,Monthly,0,15,2,0.17,0,1,43,1,23,3,0,0,88.9,1
NC-00223,2023-03-07,Small Business,Starter,34.23,Monthly,1,7,2,0.17,0,0,7,2,4,6,0,1,54.3,1
NC-00224,2023-12-13,Small Business,Starter,30.96,Annual,1,6,8,0.67,1,0,3,1,6,7,0,1,17.3,0
NC-00225,2023-01-22,Small Business,Growth,89.43,Monthly,0,20,1,0.08,0,0,31,1,11,5,0,0,84.2,1
NC-00226,2024-08-25,Small Business,Growth,72.73,Monthly,0,17,2,0.17,0,0,48,0,3,6,0,0,90.5,1
NC-00227,2024-07-21,Enterprise,Enterprise,584.15,Annual,0,19,2,0.17,0,4,40,0,10,3,1,0,76.0,1
NC-00228,2023-08-24,Mid-Market,Growth,85.96,Monthly,0,9,1,0.08,0,1,41,2,9,6,0,1,86.6,0
NC-00229,2024-08-25,Enterprise,Enterprise,562.77,Monthly,1,7,3,0.25,1,5,6,1,19,8,2,0,28.1,1
NC-00230,2023-08-14,Mid-Market,Growth,71.82,Annual,1,1,9,0.75,0,2,10,0,2,7,1,0,31.0,0
NC-00231,2023-01-08,Mid-Market,Growth,81.66,Monthly,0,16,1,0.08,0,1,3,0,23,5,0,0,69.1,1
NC-00232,2023-03-14,Mid-Market,Business,154.47,Annual,0,11,1,0.08,0,1,34,0,19,4,0,0,75.5,0
NC-00233,2024-12-25,Mid-Market,Growth,84.57,Monthly,1,3,5,0.42,1,3,6,2,1,7,0,1,19.3,0
NC-00234,2024-10-08,Mid-Market,Growth,85.22,Annual,0,17,1,0.08,0,0,35,3,21,5,0,0,87.0,1
NC-00235,2023-03-02,Small Business,Starter,32.71,Monthly,0,13,2,0.17,0,0,17,1,7,2,0,0,75.0,1
NC-00236,2023-08-23,Mid-Market,Business,156.54,Monthly,1,1,2,0.17,0,1,9,2,10,6,0,1,47.0,0
NC-00237,2023-03-11,Small Business,Starter,27.16,Monthly,1,5,5,0.42,1,0,17,0,18,8,0,0,37.5,1
NC-00238,2023-02-02,Small Business,Starter,29.04,Monthly,1,9,4,0.33,1,0,8,3,5,8,0,0,28.3,0
NC-00239,2023-12-05,Mid-Market,Growth,85.52,Annual,1,4,6,0.5,1,2,8,3,8,8,0,0,19.9,0
NC-00240,2023-03-14,Small Business,Starter,34.53,Annual,0,21,2,0.17,0,0,72,0,7,3,0,1,85.8,1
NC-00241,2024-06-10,Enterprise,Enterprise,339.47,Monthly,1,8,6,0.5,1,1,3,2,22,7,0,0,22.3,0
NC-00242,2023-09-01,Enterprise,Enterprise,567.77,Annual,1,1,8,0.67,1,1,10,1,6,5,0,0,19.9,0
NC-00243,2023-10-13,Enterprise,Enterprise,456.26,Monthly,1,4,10,0.83,1,3,15,2,20,7,2,0,14.7,1
NC-00244,2024-11-16,Small Business,Starter,27.25,Monthly,1,2,3,0.25,1,0,6,1,10,6,2,0,44.9,0
NC-00245,2024-05-12,Small Business,Starter,30.06,Monthly,0,14,1,0.08,0,1,47,0,24,2,0,0,80.9,1
NC-00246,2023-08-08,Enterprise,Enterprise,603.04,Annual,1,8,7,0.58,1,2,8,3,6,9,1,1,16.7,0
NC-00247,2024-07-06,Mid-Market,Growth,70.2,Monthly,0,18,1,0.08,0,0,18,0,12,4,0,1,75.8,1
NC-00248,2023-05-16,Enterprise,Business,161.21,Annual,1,6,1,0.08,1,4,7,1,10,6,0,0,33.4,0
NC-00249,2024-08-07,Enterprise,Business,162.8,Annual,0,17,1,0.08,0,4,34,5,7,2,0,0,72.0,1
NC-00250,2024-08-13,Enterprise,Business,168.62,Monthly,0,13,3,0.25,0,4,25,1,7,4,0,0,57.9,1
NC-00251,2024-04-29,Small Business,Starter,26.81,Annual,1,6,3,0.25,1,0,0,2,23,5,0,0,31.7,1
NC-00252,2023-09-06,Mid-Market,Growth,81.89,Annual,0,23,2,0.17,0,2,28,0,16,7,0,0,70.3,0
NC-00253,2024-04-29,Enterprise,Business,147.07,Annual,1,5,2,0.17,1,2,0,3,1,4,0,1,25.7,0
NC-00254,2024-02-21,Small Business,Starter,28.35,Monthly,1,5,7,0.58,0,0,10,1,3,7,0,0,41.3,1
NC-00255,2023-07-14,Small Business,Growth,81.31,Annual,1,2,6,0.5,1,0,10,1,7,7,2,0,34.7,0
NC-00256,2023-04-07,Mid-Market,Business,161.3,Monthly,1,6,4,0.33,0,2,1,4,4,7,0,0,42.8,0
NC-00257,2023-04-10,Enterprise,Business,130.92,Annual,1,7,5,0.42,1,2,8,3,5,8,1,0,19.5,0
NC-00258,2024-11-05,Mid-Market,Growth,89.39,Annual,1,5,3,0.25,1,0,1,0,5,8,0,0,36.4,0
NC-00259,2024-03-17,Mid-Market,Growth,86.2,Monthly,0,10,3,0.25,0,2,29,4,6,3,0,0,73.4,1
NC-00260,2023-12-29,Small Business,Starter,32.51,Monthly,0,24,1,0.08,0,0,24,0,8,3,0,0,79.7,1
NC-00261,2024-03-09,Mid-Market,Growth,85.21,Annual,1,3,7,0.58,1,1,10,0,13,6,0,0,24.3,0
NC-00262,2024-02-25,Enterprise,Enterprise,494.53,Annual,1,5,4,0.33,0,5,0,1,22,8,1,0,34.8,0
NC-00263,2024-04-23,Small Business,Starter,32.52,Monthly,0,21,4,0.33,0,0,49,2,9,3,0,0,74.7,1
NC-00264,2023-02-25,Mid-Market,Business,145.47,Monthly,0,22,3,0.25,0,1,53,0,8,9,1,0,82.9,1
NC-00265,2024-11-20,Enterprise,Business,165.95,Annual,1,1,10,0.83,1,4,7,0,16,8,0,0,7.0,0
NC-00266,2024-10-31,Mid-Market,Business,137.09,Monthly,1,5,10,0.83,1,1,1,3,14,7,0,0,6.6,0
NC-00267,2024-10-23,Mid-Market,Business,141.69,Monthly,0,18,1,0.08,0,1,3,5,16,4,0,1,71.6,0
NC-00268,2023-04-11,Mid-Market,Growth,81.03,Annual,1,7,4,0.33,1,0,13,2,13,5,0,1,39.8,0
NC-00269,2023-03-04,Small Business,Starter,28.19,Monthly,0,19,4,0.33,0,0,64,4,4,6,1,0,88.5,1
NC-00270,2024-02-17,Small Business,Starter,29.24,Monthly,1,7,5,0.42,1,0,8,3,6,5,0,0,30.6,0
NC-00271,2023-12-14,Mid-Market,Growth,79.85,Monthly,1,6,7,0.58,1,1,2,0,15,9,1,0,25.4,0
NC-00272,2023-04-22,Mid-Market,Growth,87.13,Annual,0,17,1,0.08,0,0,18,0,11,6,0,1,84.0,1
NC-00273,2023-09-12,Enterprise,Enterprise,561.6,Annual,0,18,1,0.08,0,1,52,2,21,5,0,0,82.1,1
NC-00274,2023-07-16,Enterprise,Enterprise,481.23,Annual,0,24,2,0.17,1,2,37,2,17,6,1,0,59.1,1
NC-00275,2023-07-14,Mid-Market,Business,139.91,Annual,1,2,2,0.17,1,2,3,2,14,7,0,1,28.3,1
NC-00276,2024-07-03,Mid-Market,Growth,78.17,Monthly,1,6,7,0.58,0,1,19,2,20,7,1,0,42.3,0
NC-00277,2024-04-04,Mid-Market,Business,150.63,Annual,0,15,2,0.17,0,1,50,1,1,3,0,0,77.8,0
NC-00278,2023-05-24,Mid-Market,Growth,84.92,Monthly,1,3,4,0.33,1,1,10,4,2,7,0,0,32.6,0
NC-00279,2024-03-08,Mid-Market,Business,134.84,Annual,0,22,2,0.17,1,0,26,2,23,3,0,0,62.1,1
NC-00280,2023-07-07,Mid-Market,Growth,74.43,Monthly,0,14,2,0.17,0,2,53,0,6,4,0,0,82.0,1
NC-00281,2023-10-13,Enterprise,Business,145.19,Annual,1,5,6,0.5,1,4,12,2,22,10,1,1,19.4,1
NC-00282,2024-04-18,Small Business,Growth,77.21,Monthly,1,4,7,0.58,1,0,7,1,5,8,0,0,30.1,1
NC-00283,2023-09-13,Small Business,Starter,28.92,Monthly,0,8,1,0.08,0,1,51,0,2,2,1,1,86.3,1
NC-00284,2023-03-19,Small Business,Starter,32.94,Annual,0,19,4,0.33,0,0,50,1,4,7,0,1,81.5,1
NC-00285,2024-03-29,Mid-Market,Business,142.97,Monthly,0,18,1,0.08,0,0,39,1,13,2,0,0,87.2,1
NC-00286,2024-07-17,Small Business,Starter,30.02,Annual,1,1,5,0.42,1,0,2,1,4,9,0,1,27.5,0
NC-00287,2023-04-11,Mid-Market,Growth,82.48,Monthly,0,15,3,0.25,0,1,19,1,24,5,1,0,70.8,1
NC-00288,2023-02-21,Mid-Market,Business,139.29,Monthly,1,1,2,0.17,1,1,0,1,19,7,0,0,35.6,1
NC-00289,2024-10-29,Small Business,Starter,32.19,Annual,1,6,9,0.75,1,0,14,2,24,9,0,0,21.4,0
NC-00290,2024-07-07,Mid-Market,Business,151.88,Monthly,0,23,2,0.17,0,0,13,2,11,7,0,0,73.4,1
NC-00291,2023-01-16,Small Business,Growth,78.94,Annual,0,21,1,0.08,1,0,35,2,8,3,0,1,69.2,1
NC-00292,2023-04-06,Small Business,Starter,33.1,Monthly,1,6,3,0.25,1,0,0,3,17,4,1,0,34.9,0
NC-00293,2023-08-31,Mid-Market,Growth,74.87,Monthly,0,15,1,0.08,0,1,60,1,7,6,0,1,89.7,1
NC-00294,2023-06-20,Small Business,Growth,87.66,Monthly,0,20,1,0.08,0,0,17,0,23,2,1,0,74.7,1
NC-00295,2024-02-21,Small Business,Starter,30.61,Monthly,1,4,6,0.5,1,0,9,1,7,6,0,1,31.4,0
NC-00296,2024-05-12,Mid-Market,Growth,82.18,Monthly,0,18,2,0.17,0,1,11,0,4,5,0,0,68.8,1
NC-00297,2024-05-07,Mid-Market,Growth,87.5,Annual,0,21,2,0.17,0,0,48,1,4,3,2,1,92.7,1
NC-00298,2023-08-07,Small Business,Starter,33.18,Monthly,0,22,1,0.08,0,0,51,4,11,3,0,0,90.7,1
NC-00299,2024-02-15,Mid-Market,Growth,82.03,Monthly,0,16,3,0.25,1,1,35,2,5,3,0,0,61.6,1
NC-00300,2023-03-02,Small Business,Starter,32.53,Annual,0,12,4,0.33,0,0,34,1,7,6,0,0,71.7,1
NC-00301,2023-06-18,Small Business,Growth,78.67,Annual,0,17,3,0.25,1,0,47,2,14,3,0,0,65.5,1
NC-00302,2024-01-24,Mid-Market,Growth,80.95,Monthly,1,4,5,0.42,1,0,4,2,23,7,0,0,26.2,1
NC-00303,2023-01-03,Mid-Market,Growth,71.24,Annual,1,5,7,0.58,0,2,13,1,2,9,1,1,35.8,0
NC-00304,2024-02-04,Mid-Market,Business,133.59,Annual,0,21,2,0.17,0,0,39,3,8,4,0,1,79.3,1
NC-00305,2023-09-29,Mid-Market,Business,163.18,Annual,0,10,3,0.25,0,2,11,0,22,2,0,1,64.7,1
NC-00306,2024-04-10,Enterprise,Enterprise,329.84,Annual,1,3,5,0.42,1,3,17,2,10,7,0,0,28.9,0
NC-00307,2023-10-20,Mid-Market,Growth,73.39,Annual,1,3,4,0.33,1,2,8,0,14,4,1,1,24.8,0
NC-00308,2024-03-09,Small Business,Growth,85.92,Monthly,0,23,3,0.25,0,0,29,0,15,4,1,0,83.3,1
NC-00309,2024-12-14,Mid-Market,Growth,70.02,Annual,1,4,6,0.5,1,0,8,4,11,6,0,1,25.1,0
NC-00310,2024-07-23,Small Business,Starter,27.82,Annual,0,15,1,0.08,0,0,24,1,7,2,2,1,78.2,1
NC-00311,2024-11-08,Mid-Market,Growth,81.68,Annual,1,6,7,0.58,1,1,7,2,19,10,0,0,17.4,0
NC-00312,2024-05-13,Small Business,Starter,30.95,Annual,0,15,3,0.25,0,0,46,3,6,2,1,0,82.3,1
NC-00313,2023-06-08,Small Business,Growth,85.54,Monthly,1,4,4,0.33,1,0,11,4,7,9,1,0,31.9,1
NC-00314,2023-07-14,Enterprise,Business,150.24,Annual,0,25,1,0.08,0,4,44,0,22,5,1,1,79.9,1
NC-00315,2023-10-31,Enterprise,Enterprise,554.7,Annual,0,25,2,0.17,0,3,25,2,4,3,0,1,66.3,1
NC-00316,2023-08-11,Mid-Market,Business,159.01,Monthly,0,16,2,0.17,0,1,22,1,14,5,1,1,80.2,1
NC-00317,2023-03-01,Mid-Market,Business,149.94,Annual,1,4,5,0.42,1,0,9,1,24,6,0,0,34.2,0
NC-00318,2024-08-16,Small Business,Starter,31.08,Monthly,1,3,8,0.67,1,0,11,0,5,6,0,0,23.8,1
NC-00319,2024-07-09,Small Business,Starter,33.98,Annual,1,1,6,0.5,1,0,4,2,11,7,0,0,27.1,0
NC-00320,2023-03-04,Small Business,Starter,29.01,Monthly,0,22,3,0.25,0,0,31,0,16,6,0,0,74.6,1
NC-00321,2023-11-18,Mid-Market,Growth,77.7,Monthly,0,27,1,0.08,0,1,40,0,7,5,0,0,82.3,1
NC-00322,2023-02-28,Mid-Market,Business,130.14,Monthly,1,4,3,0.25,0,2,7,2,16,7,0,1,41.9,1
NC-00323,2023-02-21,Mid-Market,Growth,82.27,Annual,0,14,1,0.08,0,0,52,0,18,1,0,1,91.3,1
NC-00324,2024-08-21,Small Business,Starter,25.3,Monthly,0,16,1,0.08,0,1,15,1,9,5,0,0,76.4,1
NC-00325,2024-05-03,Enterprise,Enterprise,552.07,Annual,0,18,2,0.17,0,4,13,0,8,2,0,0,63.1,0
NC-00326,2024-05-29,Mid-Market,Growth,86.08,Annual,1,2,1,0.08,1,0,13,2,14,5,0,0,46.1,0
NC-00327,2024-06-27,Mid-Market,Business,152.0,Monthly,0,16,1,0.08,0,1,44,4,8,4,0,0,87.6,1
NC-00328,2023-06-11,Mid-Market,Growth,75.39,Annual,0,22,1,0.08,0,2,36,2,6,7,2,1,81.0,1
NC-00329,2023-02-28,Mid-Market,Growth,85.72,Monthly,0,18,1,0.08,0,0,29,1,11,5,1,0,91.7,0
NC-00330,2024-06-04,Small Business,Starter,27.7,Monthly,1,7,5,0.42,1,1,10,0,20,5,0,0,27.9,1
NC-00331,2023-03-24,Small Business,Starter,32.33,Monthly,0,19,2,0.17,0,0,37,2,13,8,0,0,83.3,1
NC-00332,2023-07-10,Mid-Market,Growth,82.21,Annual,1,2,8,0.67,1,0,9,3,21,5,0,0,24.1,0
NC-00333,2023-03-12,Small Business,Growth,73.4,Annual,0,15,1,0.08,0,0,33,1,22,6,0,0,85.1,1
NC-00334,2024-09-01,Small Business,Starter,34.05,Monthly,0,18,2,0.17,1,1,43,0,22,7,3,0,66.5,1
NC-00335,2023-03-11,Small Business,Growth,74.01,Monthly,0,13,2,0.17,0,0,48,0,1,4,0,0,85.7,1
NC-00336,2024-11-22,Small Business,Starter,34.9,Monthly,0,12,1,0.08,0,0,48,1,1,1,0,0,85.7,1
NC-00337,2023-08-29,Enterprise,Enterprise,303.66,Annual,1,2,5,0.42,1,4,10,1,9,7,0,0,20.6,0
NC-00338,2024-02-18,Mid-Market,Business,140.54,Monthly,0,20,1,0.08,0,1,34,0,5,4,2,0,86.9,1
NC-00339,2023-05-03,Mid-Market,Business,137.99,Annual,0,16,3,0.25,0,1,41,1,7,0,2,0,84.2,0
NC-00340,2024-08-06,Small Business,Starter,25.14,Monthly,0,22,2,0.17,1,1,52,4,15,3,2,0,73.2,1
NC-00341,2023-09-10,Mid-Market,Business,159.29,Annual,1,3,5,0.42,1,0,7,0,6,5,3,0,36.3,0
NC-00342,2024-08-15,Mid-Market,Business,157.74,Annual,0,8,4,0.33,1,0,30,2,20,4,0,0,54.4,1
NC-00343,2024-08-31,Small Business,Starter,32.92,Annual,0,17,2,0.17,0,0,42,1,1,5,0,0,82.8,1
NC-00344,2023-02-10,Mid-Market,Business,140.27,Monthly,0,24,4,0.33,0,0,46,2,6,4,0,0,77.3,0
NC-00345,2024-09-26,Mid-Market,Growth,78.89,Annual,0,18,1,0.08,0,0,33,4,11,6,1,0,80.7,0
NC-00346,2023-03-25,Mid-Market,Business,156.36,Annual,1,2,5,0.42,1,1,10,1,15,8,0,0,26.6,0
NC-00347,2024-03-05,Mid-Market,Business,147.59,Annual,1,1,3,0.25,1,2,3,0,22,6,0,1,29.6,0
NC-00348,2024-11-04,Small Business,Starter,31.97,Monthly,0,22,1,0.08,0,0,34,2,18,3,0,0,84.3,0
NC-00349,2024-08-20,Small Business,Starter,31.34,Annual,0,14,1,0.08,0,0,58,0,22,7,0,0,87.9,1
NC-00350,2024-08-01,Mid-Market,Growth,72.29,Monthly,1,8,5,0.42,1,2,11,3,10,7,0,1,25.8,1
NC-00351,2024-06-19,Mid-Market,Business,161.24,Monthly,0,20,2,0.17,0,1,25,0,24,10,0,0,77.3,0
NC-00352,2023-11-20,Enterprise,Enterprise,660.34,Annual,0,14,1,0.08,0,4,27,0,10,2,0,0,77.2,0
NC-00353,2023-09-25,Mid-Market,Growth,83.12,Annual,0,22,1,0.08,0,2,16,4,18,6,0,0,64.1,0
NC-00354,2023-07-29,Small Business,Starter,26.55,Annual,1,3,4,0.33,1,0,16,3,8,4,0,0,33.7,1
NC-00355,2024-11-16,Small Business,Starter,27.68,Monthly,0,12,3,0.25,0,0,20,0,6,0,0,0,72.2,1
NC-00356,2023-11-18,Mid-Market,Growth,77.86,Monthly,0,14,1,0.08,0,3,0,2,23,5,0,0,65.5,1
NC-00357,2023-09-02,Small Business,Starter,27.8,Monthly,0,21,2,0.17,0,0,13,0,15,0,2,0,73.6,1
NC-00358,2023-09-29,Mid-Market,Growth,74.56,Monthly,0,22,1,0.08,0,0,35,0,1,7,0,0,85.5,1
NC-00359,2024-02-10,Enterprise,Enterprise,702.68,Annual,0,16,1,0.08,0,2,24,0,19,7,0,0,73.9,1
NC-00360,2023-05-15,Mid-Market,Business,155.53,Annual,1,1,4,0.33,0,1,8,0,18,6,0,0,42.3,0
NC-00361,2024-11-18,Mid-Market,Growth,81.31,Monthly,1,1,5,0.42,1,2,9,1,4,6,0,0,22.4,0
NC-00362,2024-10-22,Mid-Market,Business,139.04,Monthly,1,2,6,0.5,1,2,4,1,23,4,0,1,16.6,0
NC-00363,2023-11-04,Mid-Market,Business,166.72,Annual,1,2,3,0.25,0,2,3,1,8,5,1,0,42.9,0
NC-00364,2024-04-13,Mid-Market,Business,137.65,Monthly,0,19,1,0.08,0,1,48,2,8,2,2,0,88.6,1
NC-00365,2023-11-20,Enterprise,Business,161.8,Annual,0,25,1,0.08,0,3,39,1,24,2,0,0,73.4,0
NC-00366,2023-03-16,Mid-Market,Business,168.67,Monthly,0,21,1,0.08,0,0,0,0,5,4,0,0,66.6,1
NC-00367,2023-01-10,Enterprise,Enterprise,663.55,Monthly,1,2,8,0.67,1,3,0,0,16,9,0,0,13.5,0
NC-00368,2024-04-14,Enterprise,Enterprise,796.43,Annual,1,3,3,0.25,1,2,0,2,11,6,0,0,26.3,0
NC-00369,2024-09-28,Small Business,Starter,31.51,Monthly,0,16,2,0.17,0,0,32,0,11,4,0,0,82.2,1
NC-00370,2024-07-30,Small Business,Starter,27.17,Annual,0,19,3,0.25,0,0,38,0,14,5,0,0,79.5,1
NC-00371,2023-04-13,Small Business,Growth,74.08,Monthly,1,8,8,0.67,0,0,7,2,11,5,2,0,42.8,0
NC-00372,2023-03-17,Small Business,Starter,28.25,Monthly,0,16,2,0.17,0,0,25,1,13,4,0,0,72.5,1
NC-00373,2024-07-04,Small Business,Starter,25.07,Annual,1,8,5,0.42,1,1,13,0,22,6,0,1,27.9,0
NC-00374,2023-08-07,Mid-Market,Growth,83.63,Annual,1,9,7,0.58,1,1,9,2,8,10,3,0,25.1,0
NC-00375,2024-06-02,Small Business,Growth,75.37,Annual,1,4,6,0.5,0,0,3,2,14,6,0,0,38.8,0
NC-00376,2023-09-29,Small Business,Starter,33.15,Monthly,0,16,3,0.25,0,0,22,5,20,5,0,1,77.8,1
NC-00377,2023-05-16,Enterprise,Business,144.37,Annual,1,4,5,0.42,1,5,4,1,1,7,0,0,14.2,0
NC-00378,2023-12-24,Small Business,Starter,29.8,Monthly,1,5,8,0.67,0,0,6,0,21,6,0,0,40.2,1
NC-00379,2023-03-12,Mid-Market,Growth,89.31,Annual,1,4,5,0.42,0,0,8,1,19,8,2,0,46.0,0
NC-00380,2023-09-08,Small Business,Starter,27.42,Monthly,1,6,9,0.75,1,0,10,0,5,6,0,0,19.6,0
NC-00381,2024-01-14,Small Business,Starter,32.21,Monthly,0,11,1,0.08,0,0,22,4,24,4,2,1,83.5,1
NC-00382,2023-10-19,Mid-Market,Growth,85.1,Annual,1,3,2,0.17,1,2,1,0,4,6,0,1,28.9,0
NC-00383,2023-06-11,Mid-Market,Growth,74.42,Annual,0,19,2,0.17,0,2,40,3,4,8,2,0,82.0,1
NC-00384,2024-03-24,Enterprise,Business,150.04,Monthly,1,6,7,0.58,1,1,12,4,2,7,1,0,21.6,0
NC-00385,2024-07-10,Mid-Market,Business,144.01,Monthly,1,9,9,0.75,0,0,16,2,8,8,0,0,34.7,1
NC-00386,2024-12-21,Mid-Market,Business,160.88,Annual,1,2,4,0.33,1,2,10,0,16,6,0,0,27.6,0
NC-00387,2023-11-06,Small Business,Growth,82.45,Monthly,1,3,2,0.17,0,0,4,1,14,7,2,0,53.0,1
NC-00388,2024-09-18,Small Business,Starter,29.76,Monthly,1,1,6,0.5,0,0,11,1,16,9,0,1,42.5,1
NC-00389,2024-10-31,Mid-Market,Growth,85.59,Monthly,1,2,6,0.5,0,4,7,2,9,7,1,0,29.9,0
NC-00390,2024-06-25,Mid-Market,Growth,74.7,Monthly,0,10,1,0.08,0,0,14,0,24,8,0,0,77.8,1
NC-00391,2023-01-09,Enterprise,Business,160.14,Annual,0,15,1,0.08,0,4,34,1,8,3,0,1,71.1,0
NC-00392,2024-11-14,Mid-Market,Business,164.61,Monthly,0,17,1,0.08,0,1,39,1,13,8,1,0,87.5,1
NC-00393,2024-07-21,Small Business,Growth,87.57,Monthly,1,5,7,0.58,1,0,15,0,5,7,1,1,25.1,0
NC-00394,2023-11-03,Mid-Market,Growth,85.67,Annual,0,16,1,0.08,0,1,36,1,13,4,0,0,78.1,1
NC-00395,2024-11-10,Small Business,Starter,29.08,Monthly,1,5,5,0.42,1,0,3,0,13,8,0,1,26.3,0
NC-00396,2023-04-17,Enterprise,Business,169.27,Annual,0,18,2,0.17,0,4,6,1,5,4,0,1,64.1,1
NC-00397,2023-05-18,Enterprise,Business,145.18,Annual,0,13,1,0.08,0,4,16,0,14,6,2,0,69.6,1
NC-00398,2023-09-28,Mid-Market,Business,155.55,Annual,0,11,3,0.25,0,1,20,0,9,4,0,0,65.4,0
NC-00399,2023-04-29,Mid-Market,Growth,73.22,Monthly,1,6,7,0.58,0,2,16,1,17,6,0,0,37.6,1
NC-00400,2023-04-20,Mid-Market,Business,169.22,Monthly,1,8,4,0.33,1,3,7,1,19,7,0,0,23.4,1
NC-00401,2024-07-20,Small Business,Starter,32.04,Monthly,1,10,3,0.25,1,0,7,0,5,4,0,1,32.6,1
NC-00402,2023-06-09,Enterprise,Enterprise,676.69,Annual,1,6,3,0.25,1,5,13,1,8,6,0,0,29.0,0
NC-00403,2023-10-06,Mid-Market,Business,132.63,Annual,1,7,7,0.58,1,2,11,1,19,8,0,0,23.8,0
NC-00404,2023-10-16,Mid-Market,Business,160.54,Monthly,1,5,3,0.25,1,0,6,0,3,9,0,0,32.4,0
NC-00405,2024-09-11,Small Business,Starter,32.75,Monthly,1,5,5,0.42,1,0,13,1,23,8,0,0,30.7,0
NC-00406,2023-08-04,Enterprise,Enterprise,635.89,Monthly,1,5,2,0.17,1,5,4,0,11,7,0,0,24.8,0
NC-00407,2023-12-18,Mid-Market,Business,141.68,Annual,1,4,7,0.58,1,1,9,3,10,7,0,0,22.3,0
NC-00408,2023-07-28,Small Business,Starter,29.9,Annual,0,20,2,0.17,0,0,16,0,20,3,0,0,76.9,1
NC-00409,2024-12-04,Enterprise,Enterprise,355.22,Annual,1,3,5,0.42,1,2,9,2,6,7,0,0,27.8,0
NC-00410,2024-10-11,Small Business,Growth,79.43,Monthly,1,4,6,0.5,1,0,13,1,21,8,0,0,28.3,1
NC-00411,2023-09-28,Small Business,Growth,74.88,Monthly,0,13,2,0.17,0,0,48,2,19,2,1,1,89.5,1
NC-00412,2024-06-01,Enterprise,Enterprise,474.55,Monthly,0,19,2,0.17,0,3,48,3,14,4,0,0,81.7,1
NC-00413,2024-05-15,Enterprise,Enterprise,381.3,Monthly,1,3,7,0.58,0,3,22,3,2,9,0,0,35.9,0
NC-00414,2023-09-15,Mid-Market,Growth,74.6,Annual,0,18,1,0.08,0,1,30,0,5,6,0,0,74.7,0
NC-00415,2023-02-22,Mid-Market,Growth,71.53,Annual,1,6,6,0.5,1,0,3,4,13,8,0,0,23.2,0
NC-00416,2023-04-05,Mid-Market,Growth,88.4,Annual,1,6,6,0.5,1,2,10,0,12,6,1,0,23.6,0
NC-00417,2024-10-11,Small Business,Starter,30.3,Monthly,0,21,3,0.25,0,0,21,0,8,6,0,1,82.1,1
NC-00418,2024-03-09,Small Business,Growth,77.93,Monthly,1,4,6,0.5,1,0,2,1,24,4,0,1,25.8,1
NC-00419,2023-10-11,Mid-Market,Growth,80.7,Annual,0,19,1,0.08,0,0,31,4,18,3,0,0,84.1,1
NC-00420,2023-02-15,Mid-Market,Business,155.13,Annual,1,4,4,0.33,1,3,17,1,17,7,0,0,30.8,0
NC-00421,2023-01-04,Mid-Market,Growth,88.44,Monthly,1,1,8,0.67,1,2,11,3,11,8,0,0,22.7,0
NC-00422,2023-12-08,Mid-Market,Growth,73.57,Annual,0,20,1,0.08,0,2,40,4,15,3,0,0,84.5,0
NC-00423,2023-05-14,Small Business,Starter,27.96,Monthly,1,5,7,0.58,1,0,0,2,5,8,0,0,24.4,1
NC-00424,2024-10-14,Mid-Market,Business,169.03,Monthly,0,22,1,0.08,0,2,25,1,20,2,0,0,73.2,1
NC-00425,2023-09-26,Small Business,Starter,28.71,Monthly,1,4,5,0.42,1,0,15,1,19,8,3,1,42.0,0
NC-00426,2023-06-15,Mid-Market,Business,130.9,Monthly,0,11,1,0.08,0,0,30,0,13,6,0,0,85.6,1
NC-00427,2024-03-28,Mid-Market,Business,135.91,Monthly,1,4,5,0.42,1,1,18,1,20,7,0,0,26.5,0
NC-00428,2024-07-18,Enterprise,Business,131.05,Annual,0,21,2,0.17,0,6,41,0,17,7,0,1,73.6,0
NC-00429,2024-12-23,Small Business,Starter,34.9,Monthly,0,19,1,0.08,0,1,32,0,19,5,0,0,79.5,0
NC-00430,2024-03-13,Small Business,Growth,75.58,Annual,1,4,6,0.5,0,0,6,1,4,8,0,0,38.3,0
NC-00431,2024-07-28,Small Business,Starter,34.24,Monthly,1,1,6,0.5,0,0,7,3,5,7,0,0,40.6,1
NC-00432,2023-01-10,Mid-Market,Growth,89.92,Monthly,0,13,1,0.08,0,1,13,1,1,0,2,0,76.9,1
NC-00433,2023-04-25,Mid-Market,Growth,82.0,Monthly,0,19,2,0.17,0,2,49,0,12,6,2,0,81.8,1
NC-00434,2023-03-19,Small Business,Starter,25.33,Monthly,0,11,2,0.17,1,0,41,2,10,5,0,0,70.3,1
